ID,class,category,subcategory,order,entry,name
C00164,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C00164,3-Oxobutanoic acid
C06255,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C06255,2-Oxopentanoic acid
C02233,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C02233,3-Oxopentanoic acid
C00902,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C00902,2-Oxohexanoic acid
C02122,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C02122,3-Oxohexanoic acid
C02129,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C02129,5-Oxohexanoic acid
C16590,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C16590,7-Oxoheptanoic acid
C16322,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C16322,9-Oxononanoic acid
C13945,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C13945,2-Oxodecanoic acid
C02367,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C02367,3-Oxododecanoic acid
C00869,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C00869,2-Oxooctadecanoic acid
C06761,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C06761,(4E)-2-Oxohexenoic acid
C16311,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C16311,12-Oxo-9(Z)-dodecenoic acid
C16309,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C16309,(10E)-12-Oxododecenoic acid
C03508,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C03508,L-2-Amino-3-oxobutanoic acid
C01110,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C01110,5-Amino-2-oxopentanoic acid
C03341,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C03341,2-Amino-4-oxopentanoic acid
C03656,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C03656,(5S)-5-Amino-3-oxohexanoic acid
C01092,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C01092,8-Amino-7-oxononanoic acid
C05601,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C05601,4-Hydroxy-2-oxo-heptandioic acid
C01180,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C01180,2-Oxo-4-methylthiobutanoic acid
C17211,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17211,2-Oxo-5-methylthiopentanoic acid
C17216,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17216,2-Oxo-6-methylthiohexanoic acid
C17220,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17220,2-Oxo-7-methylthioheptanoic acid
C17224,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17224,2-Oxo-8-methylthiooctanoic acid
C17228,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17228,2-Oxo-9-methylthiononanoic acid
C17232,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C17232,2-Oxo-10-methylthiodecanoic acid
C08319,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C08319,"(9Z,11E,13E)-4-Oxooctadeca-9,11,13-trienoic acid"
C12027,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0106 Oxo fatty acids,N/A,C12027,"2-Amino-9,10-epoxy-8-oxodecanoic acid"
C00909,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C00909,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid"
C04594,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C04594,"(9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoic acid"
C04672,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C04672,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid"
C04834,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C04834,"(2E,6E)-(10R,11S)-10,11-Epoxy-3,7,11-trimethyltrideca-2,6-dienoic acid"
C04849,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C04849,"(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid"
C08368,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0107 Epoxy fatty acids,N/A,C08368,"(9Z)-(12S,13R)-12,13-Epoxyoctadecenoic acid"
C13792,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0108 Methoxy fatty acids,N/A,C13792,(5Z)-2-Methoxyhexadecenoic acid
C13946,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0108 Methoxy fatty acids,N/A,C13946,(6Z)-2-Methoxyhexadecenoic acid
C13947,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0108 Methoxy fatty acids,N/A,C13947,2-Methoxyhexadecanoic acid
C13793,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0109 Halogenated fatty acids,N/A,C13793,(2Z)-3-Bromoheptenoic acid
C13948,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0109 Halogenated fatty acids,N/A,C13948,16-Fluorohexadecanoic acid
C13949,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0109 Halogenated fatty acids,N/A,C13949,9-Chloro-10-hydroxyhexadecanoic acid
C02261,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C02261,(R)-2-Aminobutanoic acid
C02356,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C02356,(S)-2-Aminobutanoic acid
C00334,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C00334,4-Aminobutanoic acid
C17234,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C17234,2-Aminobut-2-enoic acid
C00431,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C00431,5-Aminopentanoic acid
C01826,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C01826,(S)-2-Aminopentanoic acid
C01933,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C01933,(S)-2-Aminohexanoic acid
C02378,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C02378,6-Aminohexanoic acid
C17221,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C17221,2-Amino-7-(methylsulfanyl)heptanoic acid
C13795,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C13795,2S-Amino-tridecanoic acid
C05520,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C05520,2-Amino-3-oxohexanedioic acid
C05715,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C05715,4-Amino-4-cyanobutanoic acid
C05717,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C05717,2-Amino-4-cyanobutanoic acid
C17962,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0110 Amino fatty acids,N/A,C17962,(2S)-2-Amino-4-(hydroxyphosphinyl)butanoic acid
C05715,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0111 Cyano fatty acids,N/A,C05715,4-Amino-4-cyanobutanoic acid
C05717,FA  Fatty acyls,FA01 Fatty Acids and Conjugates,FA0111 Cyano fatty acids,N/A,C05717,2-Amino-4-cyanobutanoic acid
