ID,class,category,subcategory,order,entry,name
C10278,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10278,O-7-Angelylheliotridine
C10324,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10324,Heliotrine
C10326,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10326,Indicine
C10328,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10328,Integerrimine
C10330,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10330,Intermedine
C16750,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C16750,Acetylintermedine
C10339,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10339,Jacobine
C10341,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10341,Lasiocarpine
C10344,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10344,Latifoline
C10347,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10347,Lycopsamine
C16751,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C16751,Acetyllycopsamine
C10336,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10336,Isolycopsamine
C10348,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10348,Macrophylline
C10350,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10350,Monocrotaline
C10353,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10353,Nemorensine
C10356,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10356,Otonecine
C10357,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10357,Parsonsine
C10359,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10359,Petasitenine
C10361,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10361,Phalaenopsine T
C10363,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10363,Platyphylline
C10364,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10364,Retrorsine
C10375,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10375,Riddelline
C10378,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10378,Rinderine
C10380,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10380,Rosmarinine
C06177,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C06177,Retronecine
C10383,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10383,Sarracine
C06176,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C06176,Senecionine
C15612,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C15612,Senecionine N-oxide
C10391,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10391,Seneciphylline
C10393,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10393,Senecivernine
C10396,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10396,Senkirkine
C10400,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10400,Supinidine
C10403,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10403,Supinine
C10408,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10408,Symlandine
C10409,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10409,Symphytine
C12440,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C12440,Trachelanthamidine
C10410,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10410,Triangularine
C10411,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10411,Tussilagine
C10412,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10412,Uplandicine
C10413,Alkaloids,Alkaloids derived from ornithine,Pyrrolizidine alkaloids,,C10413,Usaramine
C10841,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10841,Anatoxin a
C10842,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10842,Anisodamine
C10844,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10844,Apohyoscine
C01479,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C01479,Atropine
C10843,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10843,Apoatropine
C10845,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10845,Belladonnine
C10846,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10846,Bellendine
C10849,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10849,Brugine
C10850,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10850,Calystegin A3
C10581,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10581,Cichorine
C01416,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C01416,Cocaine
C10853,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10853,Cochlearine
C10854,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10854,Convolamine
C10856,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10856,Convolvine
C10852,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10852,Cinnamoylcocaine
C10857,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10857,Darlingine
C10858,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10858,Ecgonine
C12448,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C12448,Ecgonine methyl ester
C10847,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10847,Benzoylecgonine
C12449,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C12449,Pseudoecgonine
C12450,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C12450,Pseudoecgonyl-CoA
C02046,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C02046,L-Hyoscyamine
C03325,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C03325,(6S)-Hydroxyhyoscyamine
C10862,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10862,Norhyoscyamine
C10859,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10859,Knightinol
C10860,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10860,Littorine
C10861,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10861,Meteloidine
C02066,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C02066,Pseudotropine
C10863,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10863,Phyllalbine
C10864,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10864,Physoperuvine
C01851,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C01851,Scopolamine
C10866,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10866,Scopoline
C10867,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10867,Strobamine
C10848,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10848,Tropacocaine
C00729,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C00729,Tropine
C12453,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C12453,Acetylpseudotropine
C12452,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C12452,Acetyltropine
C00783,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C00783,Tropinone
C10868,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10868,Tigloidine
C10869,Alkaloids,Alkaloids derived from ornithine,Tropane alkaloids,,C10869,Valeroidine
C02256,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C02256,Castanospermine
C10591,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C10591,(+)-Elaeocarpine
C10592,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C10592,Elaeokanine C
C10155,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C10155,Lentiginosine
C06185,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C06185,Slaframine
C10173,Alkaloids,Alkaloids derived from lysine,Indolizidine alkaloids,,C10173,Swainsonine
C10747,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10747,Albine
C10749,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10749,Ammothamnine
C10750,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10750,Anagyrine
C10751,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10751,Angustifoline
C10753,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10753,Argentine
C10752,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10752,Aphylline
C10754,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10754,Argyrolobine
C10755,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10755,Baptifoline
C10758,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10758,Camoensine
C10757,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10757,Calpurnine
C09856,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C09856,Carolinianine
C10760,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10760,Caulophylline
C09860,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C09860,Cernuine
C10762,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10762,Cinegalline
C10763,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10763,Cytisine
C09945,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C09945,Deoxynupharidine
C10767,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10767,Dimethamine
C10769,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10769,Lamprolobine
C10772,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10772,Lupanine
C02621,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C02621,13-Hydroxylupanine
C04170,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C04170,13-(2-Methylcrotonoyl)oxylupanine
C10764,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10764,"5,6-Dehydrolupanine"
C10773,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10773,Lupinine
C09874,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C09874,Lycocernuine
C10774,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10774,Matrine
C10776,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10776,Nuttalline
C10780,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10780,Retamine
C10781,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10781,Rhombifoline
C10782,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10782,Sophoramine
C10783,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10783,(-)-Sparteine
C10789,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10789,Thermospine
C10790,Alkaloids,Alkaloids derived from lysine,Quinolizidine alkaloids,,C10790,Tinctorine
C10123,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10123,Adenocarpine
C10125,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10125,Ammodendrine
C06183,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C06183,L-(+)-Anaferine
C11358,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C11358,D-(-)-Anaferine
C10127,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10127,Anibine
C10130,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10130,Astrocasine
C10131,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10131,Astrophylline
C10134,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10134,Buchananine
C10135,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10135,Carpaine
C10136,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10136,Cassine
C10139,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10139,Cryptophorine
C10141,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10141,Deoxymannojirimycin
C10142,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10142,Dioscorine
C10144,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10144,Fagomine
C10146,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10146,Fusaric acid
C10148,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10148,Girgensonine
C10150,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10150,Harzianopyridone
C10156,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10156,Lobelanidine
C10157,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10157,Lobelanine
C07475,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C07475,Lobeline
C10153,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10153,Isolobinine
C10158,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10158,Mearsine
C10162,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10162,Nigrifactin
C10163,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10163,Nitramine
C10164,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10164,Picolinic acid
C10166,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10166,Piplartine
C06182,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C06182,Pelletierine
C06184,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C06184,N-Methylpelletierine
C10865,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10865,Pseudopelletierine
C00408,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C00408,L-Pipecolate
C06181,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C06181,Piperideine
C03882,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C03882,Piperine
C10167,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10167,(+)-Prosopinine
C10168,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10168,Pseudoconhydrine
C10170,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10170,Santiaguine
C10171,Alkaloids,Alkaloids derived from lysine,Piperidine alkaloids,,C10171,(-)-Sedamine
C06180,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C06180,Anabasine
C11357,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C11357,(-)-Anabasine
C10126,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10126,Anatabine
C10128,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10128,Arecaidine
C10129,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10129,Arecoline
C10149,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10149,Guvacine
C10160,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10160,Myosmine
C10161,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C10161,Nicotyrine
C00153,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C00153,Nicotinamide
C00253,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C00253,Nicotinate
C00745,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C00745,Nicotine
C01004,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C01004,N-Methylnicotinate
C01020,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C01020,6-Hydroxynicotinate
C01185,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C01185,Nicotinate D-ribonucleotide
C13051,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C13051,Nicotinic acid adenine dinucleotide phosphate
C06524,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C06524,Nornicotine
C11360,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C11360,(+)-Nornicotine
C01526,Alkaloids,Alkaloids derived from nicotinic acid,Pyridine alkaloids,,C01526,Ricinine
C08514,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08514,3-Acetylnerbowdine
C05322,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05322,7-O-Acetylsalutaridinol
C09322,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09322,Actinodaphnine
C09323,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09323,Adiantifoline
C09324,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09324,(+)-Adlumine
C09325,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09325,Aknadicine
C09327,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09327,Alangicine
C09328,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09328,Alangimarckine
C09330,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09330,Alangiside
C11813,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11813,Demethylalangiside
C11814,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11814,Demethylisoalangiside
C02134,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C02134,Allocryptopine
C08516,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08516,Amaryllisine
C08517,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08517,Ambelline
C09334,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09334,Amurine
C09337,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09337,Ankorine
C09338,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09338,Annolobine
C09339,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09339,(-)-Annonaine
C09340,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09340,(-)-Apoglaziovine
C08469,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08469,Aristolochic acid
C11141,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11141,(+)-Atherospermoline
C16707,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C16707,(S)-Autumnaline
C09357,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09357,Berbamine
C05177,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05177,Berbamunine
C06512,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06512,2'-Norberbamunine
C09352,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09352,(+)-Bebeerine
C09360,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09360,Berberastine
C00757,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C00757,Berberine
C05204,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05204,(S)-Tetrahydroprotoberberine
C09364,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09364,Bicuculline
C09365,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09365,Boldine
C09541,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09541,(S)-Isoboldine
C09366,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09366,Bracteoline
C09367,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09367,Bulbocapnine
C09368,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09368,(-)-Caaverine
C09369,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09369,Calafatimine
C11818,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11818,(R)-Canadine
C03329,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C03329,(S)-Canadine
C09371,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09371,Capaurine
C09372,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09372,Capnoidine
C08521,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08521,Caranine
C08513,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08513,Acetylcaranine
C08522,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08522,Caribine
C08523,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08523,Carinatine
C09375,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09375,(+-)-Carnegine
C09377,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09377,Caseadine
C09380,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09380,Cassythine
C08524,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08524,Cavinine
C09389,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09389,(+)-Cassythicine
C09390,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09390,Cephaeline
C10580,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C10580,Cephalotaxine
C09391,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09391,Cepharanthine
C05174,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05174,(S)-Cheilanthifoline
C12242,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C12242,Chelidonine
C06327,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06327,Chelirubine
C05193,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05193,12-Hydroxydihydrochelirubine
C05194,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05194,Dihydrochelirubine
C06161,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06161,(S)-Coclaurine
C05243,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05243,(R)-N-Methylcoclaurine
C05176,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05176,(S)-N-Methylcoclaurine
C06160,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06160,(S)-Norcoclaurine
C05202,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C05202,3'-Hydroxy-N-methyl-(S)-coclaurine
C06174,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06174,Codeine
C06171,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C06171,Codeinone
C07592,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C07592,Colchicine
C01795,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C01795,Columbamine
C04118,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C04118,(S)-Tetrahydrocolumbamine
C09393,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09393,Corpaine
C15530,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C15530,Corydaline
C17591,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C17591,(S)-Corytuberine
C08525,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C08525,Crinamine
C12162,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C12162,Crinine
C09415,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09415,Daphnandrine
C09419,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09419,Dauricine
C11250,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11250,Demecolcine
C16710,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C16710,N-Formyldemecolcine
C17426,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C17426,Dicentrine
C19980,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C19980,Domesticine
C09421,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09421,Emetine
C11816,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C11816,Protoemetine
C09420,Alkaloids,Alkaloids derived from tyrosine,Isoquinoline alkaloids,,C09420,Emetamine
